postal_code,business_id
94109,71805
94109,71994
94109,72040
94109,72049
94109,72164
94109,74128
94109,74131
94109,74371
94109,74386
94109,74391
94109,74429
94109,74432
94109,74712
94109,75046
94109,75159
94109,75268
94109,75450
94109,75873
94109,76270
94109,76408
94109,76409
94109,76526
94109,76527
94109,76640
94109,76685
94109,76725
94109,76729
94109,76960
94109,77015
94109,77017
94109,77031
94109,77080
94109,77108
94109,77559
94109,77615
94109,77761
94109,77778
94109,77916
94109,77983
94109,78236
94109,78251
94109,78425
94109,78604
94109,78724
94109,78860
94109,78903
94109,78910
94109,78985
94109,79069
94109,79125
94109,79248
94109,79272
94109,79412
94109,79527
94109,79528
94109,79542
94109,79756
94109,79957
94109,80070
94109,80236
94109,80313
94109,80591
94109,80627
94109,80682
94109,80813
94109,80930
94109,80989
94109,81174
94109,81309
94109,81383
94109,81385
94109,81440
94109,81579
94109,81812
94109,81839
94109,81894
94109,81978
94109,82090
94109,82147
94109,82231
94109,82332
94109,82334
94109,82340
94109,82571
94109,82934
94109,83040
94109,83321
94109,83340
94109,83409
94109,83524
94109,83579
94109,83655
94109,83995
94109,84165
94109,84205
94109,84542
94109,84579
94109,84657
94109,84725
94109,84773
94109,85091
94109,85109
94109,85176
94109,85240
94109,85243
94109,85256
94109,85587
94109,85683
94109,85781
94109,85851
94109,85938
94109,85956
94109,85986
94109,85990
94109,86147
94109,86161
94109,86231
94109,86271
94109,86545
94109,86651
94109,86829
94109,87020
94109,87048
94109,87079
94109,87223
94109,87285
94109,87528
94109,87539
94109,87548
94109,87605
94109,87615
94109,87645
94109,87714
94109,87762
94109,88489
94109,88692
94109,88983
94109,89070
94109,89072
94109,89236
94109,89336
94109,89416
94110,45
94110,95
94110,180
94110,184
94110,217
94110,384
94110,386
94110,580
94110,821
94110,856
94110,929
94110,1000
94110,1002
94110,1003
94110,1005
94110,1018
94110,1065
94110,1243
94110,1249
94110,1282
94110,1337
94110,1399
94110,1584
94110,1619
94110,1753
94110,1792
94110,1797
94110,1811
94110,2266
94110,2318
94110,2334
94110,2337
94110,2347
94110,2352
94110,2356
94110,2357
94110,2358
94110,2359
94110,2360
94110,2363
94110,2369
94110,2418
94110,2420
94110,2421
94110,2427
94110,2428
94110,2433
94110,2447
94110,2454
94110,2455
94110,2610
94110,2632
94110,2645
94110,2646
94110,2648
94110,2653
94110,2659
94110,2689
94110,2690
94110,2749
94110,2871
94110,2978
94110,2980
94110,2984
94110,3615
94110,3616
94110,3623
94110,3655
94110,3757
94110,3784
94110,3869
94110,3870
94110,3871
94110,3899
94110,3911
94110,3971
94110,3986
94110,4173
94110,4175
94110,4229
94110,4230
94110,4235
94110,4238
94110,4239
94110,4242
94110,4243
94110,4244
94110,4284
94110,4361
94110,4371
94110,4372
94110,4378
94110,4379
94110,4443
94110,4449
94110,4481
94110,4584
94110,4797
94110,4800
94110,4863
94110,4874
94110,4875
94110,4881
94110,4884
94110,4914
94110,4917
94110,4920
94110,4922
94110,4925
94110,4959
94110,5006
94110,5025
94110,5032
94110,5143
94110,5156
94110,5257
94110,5271
94110,5272
94110,5291
94110,5301
94110,5913
94110,5915
94110,5952
94110,5953
94110,6150
94110,6156
94110,6219
94110,6322
94110,6324
94110,6332
94110,6424
94110,6553
94110,6680
94110,6794
94110,6931
94110,7055
94110,7063
94110,7068
94110,7083
94110,7085
94110,7124
94110,7133
94110,7205
94110,7489
94110,7491
94110,7493
94110,7646
94110,7649
94110,7663
94110,7664
94110,7702
94110,7736
94110,7761
94110,7770
94110,7771
94110,7772
94110,7779
94110,7786
94110,7810
94110,11572
94110,12285
94110,15094
94110,16349
94110,16424
94110,16513
94110,17411
94110,17899
94110,18047
94110,18136
94110,18403
94110,18514
94110,18815
94110,18940
94110,18996
94110,19170
94110,19175
94110,21807
94110,21982
94110,23865
94110,25048
94110,27306
94110,28976
94110,29246
94110,32170
94110,32200
94110,32671
94110,32733
94110,32925
94110,33348
94110,33446
94110,33700
94110,33710
94110,34708
94110,35660
94110,36024
94110,36224
94110,36348
94110,36589
94110,36613
94110,36678
94110,36685
94110,36687
94110,36889
94110,37304
94110,37407
94110,37639
94110,37731
94110,38126
94110,38423
94110,38447
94110,38565
94110,38580
94110,38929
94110,39031
94110,39398
94110,39476
94110,39606
94110,39651
94110,39692
94110,39980
94110,40144
94110,40212
94110,58803
94110,59044
94110,59124
94110,59372
94110,59574
94110,59637
94110,59935
94110,60210
94110,60356
94110,60828
94110,60978
94110,61579
94110,61595
94110,61697
94110,61736
94110,62048
94110,62056
94110,62487
94110,62735
94110,62739
94110,62744
94110,62784
94110,62921
94110,63169
94110,63286
94110,63404
94110,63487
94110,63663
94110,63763
94110,63857
94110,64004
94110,64007
94110,64076
94110,64116
94110,64501
94110,64593
94110,64624
94110,64648
94110,64667
94110,64717
94110,64722
94110,64881
94110,65023
94110,65051
94110,65111
94110,65130
94110,65238
94110,65291
94110,65348
94110,65468
94110,65487
94110,65611
94110,65795
94110,65852
94110,65906
94110,66173
94110,66297
94110,66400
94110,66402
94110,66503
94110,66685
94110,66704
94110,66895
94110,66900
94110,66961
94110,66967
94110,66983
94110,67122
94110,67186
94110,67418
94110,67495
94110,67552
94110,67617
94110,67651
94110,67676
94110,67749
94110,67815
94110,67895
94110,68018
94110,68058
94110,68118
94110,68172
94110,68173
94110,68190
94110,68274
94110,68323
94110,68365
94110,68379
94110,68390
94110,68394
94110,68456
94110,68483
94110,68503
94110,68537
94110,68616
94110,68644
94110,68692
94110,68724
94110,68768
94110,68769
94110,68775
94110,68799
94110,68811
94110,68894
94110,68963
94110,68999
94110,69013
94110,69175
94110,69180
94110,69181
94110,69189
94110,69253
94110,69257
94110,69324
94110,69325
94110,69403
94110,69465
94110,69466
94110,69562
94110,69575
94110,69678
94110,69684
94110,69692
94110,69792
94110,69813
94110,69884
94110,69885
94110,69909
94110,69942
94110,70019
94110,70148
94110,70155
94110,70313
94110,70365
94110,70494
94110,70495
94110,70707
94110,70713
94110,70856
94110,71087
94110,71149
94110,71154
94110,71174
94110,71207
94110,71380
94110,71649
94110,71760
94110,71761
94110,71803
94110,71988
94110,72020
94110,73970
94110,74001
94110,74039
94110,74133
94110,74165
94110,74202
94110,74283
94110,74312
94110,74374
94110,74399
94110,74426
94110,74468
94110,74480
94110,74481
94110,74517
94110,74546
94110,74755
94110,74761
94110,74826
94110,74833
94110,74978
94110,74999
94110,75055
94110,75078
94110,75415
94110,75464
94110,75465
94110,75531
94110,75753
94110,75785
94110,75792
94110,75836
94110,75847
94110,75957
94110,76131
94110,76241
94110,76360
94110,76427
94110,76441
94110,76521
94110,76606
94110,76902
94110,76997
94110,77070
94110,77178
94110,77191
94110,77425
94110,77442
94110,77532
94110,77750
94110,77807
94110,77858
94110,77911
94110,77933
94110,77968
94110,78113
94110,78172
94110,78196
94110,78215
94110,78239
94110,78382
94110,78406
94110,78472
94110,78530
94110,78531
94110,78545
94110,78610
94110,78762
94110,78871
94110,78873
94110,78946
94110,78969
94110,79025
94110,79050
94110,79119
94110,79198
94110,79247
94110,79346
94110,79368
94110,79426
94110,79430
94110,79525
94110,79632
94110,79782
94110,79794
94110,79801
94110,79805
94110,79813
94110,79834
94110,79839
94110,79858
94110,79888
94110,79915
94110,80099
94110,80109
94110,80235
94110,80286
94110,80302
94110,80305
94110,80486
94110,80528
94110,80545
94110,80605
94110,80629
94110,80669
94110,80732
94110,80786
94110,80798
94110,80897
94110,81092
94110,81106
94110,81161
94110,81164
94110,81302
94110,81365
94110,81468
94110,81475
94110,81520
94110,81539
94110,81588
94110,81610
94110,81611
94110,81781
94110,81815
94110,81890
94110,82058
94110,82071
94110,82092
94110,82141
94110,82228
94110,82253
94110,82361
94110,82413
94110,82494
94110,82516
94110,82560
94110,82601
94110,82702
94110,82803
94110,82990
94110,83366
94110,83369
94110,83399
94110,83472
94110,83480
94110,83481
94110,83648
94110,83800
94110,83842
94110,83930
94110,83990
94110,84035
94110,84037
94110,84109
94110,84159
94110,84195
94110,84375
94110,84462
94110,84527
94110,84533
94110,84543
94110,84548
94110,84562
94110,84573
94110,84582
94110,84726
94110,84769
94110,84774
94110,84910
94110,85037
94110,85169
94110,85254
94110,85350
94110,85495
94110,85504
94110,85526
94110,85560
94110,85750
94110,85853
94110,85917
94110,85953
94110,86136
94110,86301
94110,86336
94110,86350
94110,86386
94110,86471
94110,86475
94110,86534
94110,86561
94110,86798
94110,87050
94110,87068
94110,87197
94110,87344
94110,87440
94110,87443
94110,87482
94110,87488
94110,87630
94110,87699
94110,87757
94110,87780
94110,87802
94110,87923
94110,88098
94110,88115
94110,88118
94110,88146
94110,88486
94110,88525
94110,88575
94110,88687
94110,89191
94110,89453
94111,58
94111,116
94111,132
94111,226
94111,423
94111,786
94111,796
94111,886
94111,1090
94111,1125
94111,1368
94111,1444
94111,1493
94111,1571
94111,1615
94111,1687
94111,1836
94111,1850
94111,2007
94111,2218
94111,2226
94111,2228
94111,2578
94111,2733
94111,2777
94111,2858
94111,2896
94111,2932
94111,2941
94111,2949
94111,3122
94111,3134
94111,3155
94111,3156
94111,3365
94111,3428
94111,3440
94111,3503
94111,3510
94111,3515
94111,3518
94111,3519
94111,3520
94111,3525
94111,3538
94111,3541
94111,3711
94111,3959
94111,4056
94111,4079
94111,4108
94111,4412
94111,4462
94111,4476
94111,4495
94111,4623
94111,4819
94111,5136
94111,5312
94111,5326
94111,5329
94111,5375
94111,5394
94111,5397
94111,6977
94111,7372
94111,7456
94111,7471
94111,7479
94111,7503
94111,7634
94111,7675
94111,7698
94111,7729
94111,8249
94111,8251
94111,8882
94111,9103
94111,9599
94111,9631
94111,9672
94111,10083
94111,10357
94111,10540
94111,11195
94111,11491
94111,11568
94111,13831
94111,14285
94111,14688
94111,15752
94111,16286
94111,18126
94111,19225
94111,19440
94111,20625
94111,21785
94111,25374
94111,27472
94111,27791
94111,27817
94111,32578
94111,32715
94111,33011
94111,33012
94111,33054
94111,33190
94111,33222
94111,33388
94111,33747
94111,35659
94111,36213
94111,36274
94111,36602
94111,37650
94111,38030
94111,38106
94111,38179
94111,38882
94111,39025
94111,39047
94111,39050
94111,39076
94111,40185
94111,57552
94111,59316
94111,59922
94111,60318
94111,60590
94111,60787
94111,60833
94111,61464
94111,61499
94111,61856
94111,61976
94111,62701
94111,63489
94111,63773
94111,63971
94111,64073
94111,64380
94111,64496
94111,64723
94111,64790
94111,64797
94111,65369
94111,65371
94111,65580
94111,65622
94111,65724
94111,65725
94111,65726
94111,65925
94111,66387
94111,66695
94111,66934
94111,67176
94111,67509
94111,67543
94111,67911
94111,68013
94111,68149
94111,68345
94111,68356
94111,68713
94111,68714
94111,68739
94111,68742
94111,68826
94111,69006
94111,69489
94111,69501
94111,69547
94111,69786
94111,69806
94111,69881
94111,69962
94111,70034
94111,70547
94111,70754
94111,71218
94111,71292
94111,71460
94111,71831
94111,71906
94111,71915
94111,74023
94111,74191
94111,74995
94111,75258
94111,75259
94111,75325
94111,75437
94111,75681
94111,75944
94111,75965
94111,76251
94111,76431
94111,76436
94111,76503
94111,76546
94111,76733
94111,76914
94111,77706
94111,77840
94111,77907
94111,77955
94111,78207
94111,78250
94111,78403
94111,78426
94111,78577
94111,78865
94111,78988
94111,79138
94111,79156
94111,79246
94111,79261
94111,79303
94111,79439
94111,79964
94111,80013
94111,80230
94111,80680
94111,80841
94111,81089
94111,81245
94111,81339
94111,81349
94111,81919
94111,82111
94111,82250
94111,82476
94111,82677
94111,82807
94111,82873
94111,82907
94111,83449
94111,83521
94111,83581
94111,83664
94111,83711
94111,84453
94111,84708
94111,84731
94111,84813
94111,84983
94111,85004
94111,85051
94111,85210
94111,85224
94111,85291
94111,85333
94111,85342
94111,85430
94111,85480
94111,85898
94111,85951
94111,86059
94111,86170
94111,86238
94111,86282
94111,86503
94111,86506
94111,86933
94111,86960
94111,87149
94111,87154
94111,87201
94111,87271
94111,87742
94111,87795
94111,88178
94111,88704
94111,88801
94112,253
94112,256
94112,258
94112,385
94112,393
94112,505
94112,615
94112,619
94112,824
94112,827
94112,830
94112,993
94112,1362
94112,1426
94112,1608
94112,1726
94112,1992
94112,1994
94112,2189
94112,2309
94112,2766
94112,3084
94112,3252
94112,3256
94112,3263
94112,3476
94112,4016
94112,4104
94112,4227
94112,4415
94112,4586
94112,4683
94112,4801
94112,4849
94112,4850
94112,4859
94112,4952
94112,5096
94112,5258
94112,5355
94112,5925
94112,5942
94112,5950
94112,5955
94112,6338
94112,6674
94112,6677
94112,6786
94112,6791
94112,6833
94112,7047
94112,7140
94112,7216
94112,7243
94112,7245
94112,7295
94112,7332
94112,7387
94112,7527
94112,7532
94112,7571
94112,7643
94112,7644
94112,7689
94112,7747
94112,7759
94112,7765
94112,7778
94112,11018
94112,15279
94112,17779
94112,18310
94112,19150
94112,20367
94112,25167
94112,32818
94112,33638
94112,33862
94112,34102
94112,34423
94112,34885
94112,35828
94112,36160
94112,36208
94112,37256
94112,38258
94112,38427
94112,38752
94112,57579
94112,58922
94112,59016
94112,59021
94112,59331
94112,59651
94112,60334
94112,60628
94112,61016
94112,61915
94112,62179
94112,62560
94112,62573
94112,62782
94112,63488
94112,64612
94112,65137
94112,65350
94112,65485
94112,66334
94112,66584
94112,66700
94112,67489
94112,67554
94112,67601
94112,67894
94112,68219
94112,68401
94112,68508
94112,68540
94112,68890
94112,68961
94112,68967
94112,69024
94112,69026
94112,69125
94112,69302
94112,69606
94112,69769
94112,71131
94112,71286
94112,71357
94112,71664
94112,73955
94112,73968
94112,73990
94112,74563
94112,74694
94112,75289
94112,75402
94112,75510
94112,75604
94112,75888
94112,76280
94112,76374
94112,76510
94112,76547
94112,76906
94112,76937
94112,77432
94112,77433
94112,77484
94112,77642
94112,78245
94112,78452
94112,78789
94112,78821
94112,78996
94112,79409
94112,79415
94112,79427
94112,79545
94112,79625
94112,79635
94112,79695
94112,80137
94112,80419
94112,80587
94112,80773
94112,80979
94112,81331
94112,81409
94112,81606
94112,81667
94112,81808
94112,81997
94112,82105
94112,82416
94112,82559
94112,82680
94112,82733
94112,82993
94112,83375
94112,83605
94112,83644
94112,84387
94112,84389
94112,84421
94112,84688
94112,84690
94112,84968
94112,85562
94112,85563
94112,85582
94112,85584
94112,85609
94112,86370
94112,86694
94112,86816
94112,87167
94112,87341
94112,88090
94112,88508
94112,89069
94114,315
94114,902
94114,1103
94114,1259
94114,1289
94114,1294
94114,1352
94114,1607
94114,1609
94114,1626
94114,1631
94114,2615
94114,2627
94114,2643
94114,2676
94114,2721
94114,2750
94114,2863
94114,2951
94114,3331
94114,3477
94114,3825
94114,3834
94114,3867
94114,3868
94114,4340
94114,4345
94114,4346
94114,4355
94114,4356
94114,4358
94114,4359
94114,4434
94114,4474
94114,4479
94114,4480
94114,4500
94114,4509
94114,4702
94114,4978
94114,4987
94114,5606
94114,5965
94114,6106
94114,6167
94114,6348
94114,6382
94114,6567
94114,7206
94114,7209
94114,7210
94114,7211
94114,7330
94114,7361
94114,7457
94114,7715
94114,9325
94114,9553
94114,16162
94114,18491
94114,18825
94114,19205
94114,20327
94114,25777
94114,26025
94114,27167
94114,27821
94114,28209
94114,33831
94114,34577
94114,35317
94114,35447
94114,35464
94114,35784
94114,35862
94114,36014
94114,36614
94114,36695
94114,36876
94114,37078
94114,37234
94114,37581
94114,38070
94114,38822
94114,39205
94114,39687
94114,39773
94114,40193
94114,58763
94114,59152
94114,59336
94114,60380
94114,60400
94114,60445
94114,60631
94114,60657
94114,60756
94114,61326
94114,61519
94114,62023
94114,62358
94114,63000
94114,63016
94114,63978
94114,64338
94114,64945
94114,65181
94114,65295
94114,65728
94114,65752
94114,66191
94114,66336
94114,66394
94114,66411
94114,66419
94114,66640
94114,66861
94114,67196
94114,67329
94114,67374
94114,67690
94114,68079
94114,69057
94114,69069
94114,69234
94114,69782
94114,70016
94114,70110
94114,70184
94114,70884
94114,71062
94114,71328
94114,71746
94114,71784
94114,72027
94114,73875
94114,73949
94114,74453
94114,74671
94114,75349
94114,75384
94114,75732
94114,75840
94114,76074
94114,76156
94114,76275
94114,76574
94114,76633
94114,77427
94114,77520
94114,77558
94114,77566
94114,77632
94114,77693
94114,77769
94114,77989
94114,78061
94114,78176
94114,78274
94114,78278
94114,78299
94114,78521
94114,78729
94114,78739
94114,78927
94114,79054
94114,79447
94114,79491
94114,79833
94114,79916
94114,80370
94114,80442
94114,80451
94114,80638
94114,80996
94114,81202
94114,81368
94114,81446
94114,81651
94114,81688
94114,81904
94114,81906
94114,81971
94114,82113
94114,82218
94114,82544
94114,82670
94114,82700
94114,82955
94114,83079
94114,83325
94114,83572
94114,83610
94114,83823
94114,84518
94114,85036
94114,85159
94114,85221
94114,85337
94114,85533
94114,85625
94114,85670
94114,85919
94114,86164
94114,86219
94114,86308
94114,86316
94114,86549
94114,86551
94114,86656
94114,86881
94114,86986
94114,87316
94114,87490
94114,87512
94114,87687
94114,87697
94114,87952
94114,88242
94114,88342
94114,88720
94114,88955
94115,54
94115,73
94115,141
94115,272
94115,328
94115,625
94115,628
94115,631
94115,642
94115,645
94115,726
94115,1135
94115,1186
94115,1322
94115,1359
94115,1427
94115,1454
94115,1526
94115,1567
94115,1724
94115,1764
94115,1777
94115,1778
94115,2012
94115,2016
94115,2017
94115,2027
94115,2035
94115,2039
94115,2048
94115,2472
94115,2495
94115,2517
94115,2535
94115,2609
94115,2758
94115,2866
94115,3046
94115,3050
94115,3055
94115,3275
94115,3280
94115,3289
94115,3690
94115,3910
94115,4034
94115,4042
94115,4110
94115,4546
94115,4559
94115,4692
94115,4694
94115,4700
94115,4705
94115,4718
94115,5206
94115,5938
94115,5962
94115,6180
94115,6262
94115,6337
94115,6500
94115,6645
94115,6873
94115,6904
94115,7110
94115,7355
94115,7461
94115,7574
94115,7575
94115,7764
94115,7768
94115,7806
94115,9232
94115,9248
94115,9437
94115,9583
94115,9677
94115,9745
94115,9797
94115,10235
94115,10875
94115,13962
94115,18606
94115,18826
94115,19087
94115,23702
94115,24023
94115,24024
94115,24025
94115,26341
94115,26348
94115,30354
94115,33527
94115,33564
94115,34066
94115,34418
94115,34647
94115,34649
94115,35240
94115,35359
94115,35737
94115,36412
94115,37390
94115,37575
94115,38182
94115,38442
94115,38458
94115,38788
94115,38797
94115,40216
94115,58718
94115,59179
94115,59374
94115,59777
94115,59832
94115,59838
94115,60554
94115,60658
94115,60963
94115,61056
94115,61073
94115,61438
94115,62777
94115,62900
94115,63303
94115,63429
94115,63602
94115,64021
94115,64041
94115,64092
94115,64231
94115,64346
94115,64387
94115,64626
94115,64630
94115,64814
94115,64835
94115,64958
94115,65086
94115,65270
94115,65412
94115,65524
94115,65659
94115,66220
94115,66637
94115,66992
94115,67612
94115,67806
94115,67856
94115,67862
94115,68152
94115,68352
94115,68454
94115,68538
94115,68986
94115,69576
94115,69635
94115,69675
94115,69753
94115,69984
94115,70706
94115,71287
94115,71320
94115,71430
94115,71696
94115,72024
94115,72046
94115,73998
94115,74499
94115,74594
94115,74955
94115,74989
94115,74993
94115,74994
94115,75086
94115,75177
94115,75204
94115,75306
94115,75452
94115,75453
94115,76533
94115,76886
94115,76905
94115,76992
94115,77162
94115,77537
94115,78542
94115,78544
94115,78722
94115,78981
94115,79217
94115,79267
94115,79333
94115,79631
94115,79656
94115,79894
94115,80005
94115,80269
94115,80383
94115,80416
94115,80549
94115,80893
94115,81449
94115,81521
94115,81678
94115,81866
94115,81912
94115,82089
94115,82276
94115,82360
94115,82945
94115,83553
94115,83703
94115,83704
94115,83804
94115,83841
94115,84130
94115,84321
94115,84476
94115,84982
94115,85158
94115,85162
94115,85212
94115,85899
94115,86379
94115,86663
94115,86924
94115,87213
94115,87451
94115,88711
94116,239
94116,588
94116,984
94116,985
94116,1921
94116,1952
94116,2293
94116,2829
94116,3029
94116,3167
94116,3185
94116,3196
94116,4221
94116,4544
94116,4627
94116,4665
94116,4670
94116,4671
94116,4842
94116,4844
94116,4846
94116,4944
94116,4986
94116,5966
94116,6626
94116,6750
94116,6805
94116,6816
94116,20116
94116,34184
94116,38073
94116,38485
94116,59009
94116,59407
94116,60518
94116,60737
94116,61135
94116,61598
94116,62748
94116,62770
94116,64549
94116,64846
94116,65115
94116,67154
94116,67500
94116,67567
94116,68311
94116,68342
94116,69529
94116,69950
94116,70929
94116,71008
94116,71362
94116,71476
94116,71980
94116,72125
94116,74174
94116,74279
94116,74521
94116,75328
94116,75778
94116,75992
94116,76035
94116,76942
94116,76950
94116,77045
94116,77216
94116,77666
94116,77781
94116,79218
94116,79564
94116,80316
94116,81271
94116,81887
94116,82100
94116,82738
94116,82869
94116,83098
94116,83696
94116,84103
94116,84106
94116,84445
94116,85095
94116,85295
94116,85451
94116,86189
94116,86250
94116,86629
94116,86718
94117,80
94117,627
94117,1036
94117,1043
94117,1047
94117,1048
94117,1060
94117,1159
94117,1261
94117,1262
94117,1263
94117,1347
94117,1509
94117,1595
94117,1596
94117,1635
94117,1636
94117,1874
94117,1880
94117,1927
94117,2374
94117,2387
94117,2397
94117,2406
94117,2619
94117,2620
94117,2880
94117,2907
94117,2971
94117,3282
94117,3633
94117,3639
94117,4231
94117,4249
94117,4253
94117,4256
94117,4259
94117,4424
94117,4828
94117,4841
94117,4843
94117,4888
94117,4892
94117,4894
94117,4895
94117,4896
94117,4900
94117,5144
94117,5767
94117,5770
94117,6320
94117,6327
94117,6846
94117,7095
94117,7096
94117,7104
94117,7105
94117,7107
94117,7111
94117,7112
94117,7353
94117,7363
94117,7573
94117,7651
94117,7655
94117,7699
94117,11379
94117,11384
94117,14429
94117,18921
94117,19272
94117,28601
94117,28863
94117,29312
94117,32693
94117,33096
94117,33485
94117,33620
94117,34496
94117,35121
94117,36452
94117,36635
94117,36677
94117,36758
94117,38424
94117,38885
94117,39809
94117,40001
94117,40123
94117,58781
94117,59141
94117,59154
94117,59826
94117,59872
94117,59986
94117,59987
94117,59988
94117,61058
94117,61206
94117,61592
94117,62051
94117,62209
94117,62548
94117,62561
94117,62572
94117,62717
94117,62824
94117,63119
94117,63287
94117,64057
94117,64453
94117,64490
94117,64492
94117,64843
94117,65138
94117,65392
94117,65770
94117,66362
94117,66571
94117,66684
94117,66771
94117,67587
94117,67805
94117,68045
94117,68109
94117,68130
94117,68242
94117,68462
94117,69176
94117,69188
94117,69316
94117,69392
94117,70970
94117,71168
94117,71226
94117,71356
94117,71366
94117,71505
94117,71530
94117,71650
94117,71723
94117,71804
94117,72030
94117,72031
94117,72073
94117,74126
94117,74168
94117,74238
94117,74956
94117,74973
94117,75173
94117,75303
94117,75448
94117,75615
94117,75739
94117,75740
94117,75942
94117,76962
94117,77852
94117,77898
94117,78539
94117,78671
94117,78793
94117,78947
94117,79052
94117,79117
94117,79121
94117,79570
94117,79887
94117,80201
94117,80469
94117,80961
94117,81104
94117,81261
94117,81328
94117,82021
94117,82022
94117,82083
94117,82259
94117,82373
94117,83348
94117,83379
94117,83504
94117,83515
94117,83687
94117,83951
94117,83985
94117,83994
94117,84735
94117,85327
94117,85550
94117,85564
94117,85713
94117,85722
94117,85816
94117,85852
94117,86001
94117,86073
94117,86162
94117,86224
94117,86355
94117,86972
94117,87207
94117,87325
94117,88659
94118,247
94118,527
94118,529
94118,542
94118,557
94118,597
94118,1188
94118,1191
94118,1193
94118,1199
94118,1203
94118,1617
94118,1699
94118,1894
94118,1900
94118,1903
94118,1922
94118,1977
94118,1989
94118,2143
94118,2256
94118,2263
94118,2544
94118,2548
94118,2593
94118,2667
94118,2716
94118,2717
94118,2755
94118,2756
94118,3186
94118,3218
94118,3222
94118,3224
94118,3235
94118,3248
94118,3392
94118,3586
94118,3736
94118,3738
94118,3741
94118,3743
94118,4083
94118,4087
94118,4097
94118,4365
94118,4642
94118,4643
94118,4654
94118,4963
94118,5771
94118,5919
94118,5969
94118,6356
94118,6381
94118,6475
94118,6759
94118,6767
94118,6768
94118,6773
94118,7152
94118,7175
94118,7176
94118,7308
94118,7566
94118,7711
94118,7915
94118,9436
94118,10877
94118,10931
94118,16047
94118,18253
94118,18369
94118,18755
94118,19076
94118,19094
94118,32579
94118,32625
94118,32845
94118,33911
94118,33965
94118,34726
94118,34989
94118,35418
94118,36534
94118,36730
94118,36850
94118,37060
94118,37232
94118,37319
94118,37405
94118,37654
94118,37656
94118,39119
94118,39401
94118,39706
94118,39810
94118,40007
94118,57732
94118,58610
94118,59040
94118,59066
94118,60910
94118,61093
94118,61136
94118,61500
94118,62057
94118,62140
94118,62526
94118,63084
94118,64067
94118,64176
94118,64859
94118,64933
94118,65050
94118,65267
94118,65813
94118,65831
94118,66361
94118,66384
94118,66705
94118,66901
94118,67235
94118,67741
94118,67828
94118,67869
94118,68220
94118,68428
94118,68467
94118,68597
94118,68699
94118,68701
94118,68808
94118,68998
94118,69236
94118,69679
94118,69762
94118,69958
94118,70225
94118,70619
94118,70641
94118,70642
94118,70758
94118,70892
94118,71322
94118,71354
94118,71800
94118,71999
94118,72120
94118,73871
94118,73985
94118,74251
94118,74767
94118,74832
94118,75297
94118,75438
94118,75574
94118,75619
94118,75637
94118,75701
94118,75726
94118,76059
94118,76203
94118,76205
94118,76595
94118,76676
94118,76751
94118,76826
94118,76957
94118,76958
94118,77592
94118,77623
94118,77667
94118,77890
94118,77924
94118,77958
94118,77960
94118,77973
94118,78028
94118,78055
94118,78184
94118,78484
94118,78738
94118,78844
94118,78934
94118,79154
94118,79219
94118,79849
94118,79974
94118,80242
94118,80243
94118,80384
94118,80495
94118,80585
94118,80598
94118,80617
94118,80619
94118,80621
94118,80624
94118,80820
94118,81203
94118,81235
94118,81264
94118,81303
94118,81460
94118,81461
94118,81531
94118,81990
94118,82114
94118,82139
94118,82143
94118,82466
94118,82655
94118,82687
94118,83073
94118,83087
94118,83135
94118,83148
94118,83365
94118,83423
94118,83633
94118,83688
94118,83811
94118,83844
94118,84300
94118,84371
94118,84656
94118,85005
94118,85063
94118,85160
94118,85185
94118,85344
94118,85500
94118,85655
94118,85924
94118,86150
94118,86233
94118,86500
94118,86564
94118,86681
94118,86807
94118,87006
94118,87107
94118,87486
94118,88702
94120,65271
94121,240
94121,547
94121,551
94121,606
94121,876
94121,949
94121,1204
94121,1244
94121,1318
94121,1389
94121,1413
94121,1465
94121,1791
94121,1810
94121,1896
94121,1926
94121,1968
94121,1973
94121,1978
94121,2280
94121,2282
94121,2505
94121,2596
94121,2837
94121,2957
94121,2969
94121,3165
94121,3189
94121,3206
94121,3229
94121,3485
94121,3591
94121,3595
94121,3888
94121,3951
94121,4081
94121,4085
94121,4096
94121,4650
94121,5077
94121,5773
94121,6752
94121,6775
94121,6787
94121,6803
94121,6819
94121,7283
94121,7488
94121,7559
94121,9298
94121,10876
94121,14568
94121,17947
94121,18102
94121,18443
94121,19002
94121,24457
94121,27949
94121,32556
94121,32698
94121,33568
94121,34046
94121,34787
94121,35805
94121,36571
94121,37633
94121,37882
94121,38072
94121,38961
94121,39608
94121,39695
94121,40217
94121,57628
94121,57755
94121,59289
94121,59520
94121,60782
94121,61641
94121,61728
94121,62072
94121,62360
94121,62765
94121,64307
94121,64466
94121,65337
94121,65692
94121,66418
94121,66972
94121,66990
94121,67043
94121,67093
94121,67625
94121,68196
94121,68259
94121,68403
94121,68412
94121,68493
94121,68716
94121,68718
94121,68784
94121,69207
94121,69664
94121,69957
94121,70281
94121,70778
94121,70971
94121,70996
94121,71301
94121,71373
94121,71422
94121,71532
94121,71640
94121,71726
94121,72002
94121,72016
94121,73889
94121,75063
94121,75139
94121,75636
94121,75678
94121,75802
94121,75853
94121,76508
94121,76684
94121,76698
94121,77169
94121,77825
94121,77850
94121,78332
94121,78706
94121,79053
94121,79406
94121,79633
94121,80767
94121,81116
94121,81537
94121,81675
94121,81682
94121,81716
94121,81862
94121,81882
94121,81952
